,Unnamed: 0,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape.1,mean,std,min,max,scores_kfold
260,5,metwo22,5,"(2880, 2)","(720, 2)",0.767588422460304,0.7325757575757577,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",5,"(2880, 2)",0.7550686521973953,0.0221982620622612,0.7327243829810555,0.7854764908867033,"[0.7783566185176416, 0.7327243829810555, 0.7854764908867033, 0.7376432559506318, 0.7411425126509437]"
261,6,metwo22,6,"(2880, 2)","(720, 2)",0.7625830959164293,0.740909090909091,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'haha18']",6,"(2880, 2)",0.7555781932065782,0.0204802769796229,0.7327243829810555,0.7854764908867033,"[0.7732717028239819, 0.7327243829810555, 0.7854764908867033, 0.7376432559506318, 0.7487751333905179]"
262,7,metwo22,7,"(2880, 2)","(720, 2)",0.7699257599103515,0.7396464646464647,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",7,"(2880, 2)",0.7565248298727234,0.0237636207003247,0.7287742683280208,0.7889193222388031,"[0.780169123699768, 0.7287742683280208, 0.7889193222388031, 0.7376432559506318, 0.7471181791463932]"
263,8,metwo22,8,"(2880, 2)","(720, 2)",0.7625830959164293,0.7396464646464647,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",8,"(2880, 2)",0.7548907790044679,0.0189693339722221,0.735999735999736,0.7828542270388832,"[0.7715483050213275, 0.7369334478159995, 0.7828542270388832, 0.735999735999736, 0.7471181791463932]"
264,9,metwo22,9,"(2880, 2)","(720, 2)",0.7612642979014008,0.744949494949495,"['davincis22', 'exist21', 'meoffendes21']",9,"(2880, 2)",0.7577995487336324,0.0211277671212925,0.7352941176470589,0.7854764908867033,"[0.7792651846339876, 0.7352941176470589, 0.7854764908867033, 0.735999735999736, 0.752962214500676]"
265,10,metwo22,10,"(2880, 2)","(720, 2)",0.7667740579913153,0.7368686868686869,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(2880, 2)",0.7553006359524002,0.0235547286459474,0.726218855108905,0.7835512975537159,"[0.7835512975537159, 0.726218855108905, 0.7828542270388832, 0.7392907477801369, 0.74458805228036]"
266,11,metwo22,11,"(2880, 2)","(720, 2)",0.7662645316955473,0.7436868686868687,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",11,"(2880, 2)",0.7576783682396073,0.0225485192599239,0.7303987199164028,0.7845671433158918,"[0.7835512975537159, 0.7303987199164028, 0.7845671433158918, 0.738576636458135, 0.7512980439538909]"
267,12,metwo22,12,"(2880, 2)","(720, 2)",0.7644263601808523,0.7396464646464647,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",12,"(2880, 2)",0.7564349928833909,0.0205234626203758,0.7352941176470589,0.7828542270388832,"[0.7792651846339876, 0.7352941176470589, 0.7828542270388832, 0.7376432559506318, 0.7471181791463932]"
268,13,metwo22,13,"(2880, 2)","(720, 2)",0.7689142133586578,0.7396464646464647,"['meoffendes21', 'haha18']",13,"(2880, 2)",0.7568592189234844,0.021206273573831,0.7313189972193194,0.7880867042157365,"[0.7749790717142592, 0.7313189972193194, 0.7880867042157365, 0.7427931423217136, 0.7471181791463932]"
269,14,metwo22,14,"(2880, 2)","(720, 2)",0.7599473568765079,0.7436868686868687,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo']",14,"(2880, 2)",0.757804945506557,0.0223481631845533,0.7320268089498858,0.7860930792198337,"[0.7860930792198337, 0.7320268089498858, 0.7819635394585429, 0.7376432559506318, 0.7512980439538909]"
270,15,metwo22,15,"(2880, 2)","(720, 2)",0.7631059442860276,0.7452020202020202,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo']",15,"(2880, 2)",0.7569789509011567,0.0220912589812056,0.7320268089498858,0.7880867042157365,"[0.7766345234094258, 0.7320268089498858, 0.7880867042157365, 0.735999735999736, 0.752146981931]"
271,16,metwo22,16,"(2880, 2)","(720, 2)",0.7699257599103515,0.7424242424242424,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",16,"(2880, 2)",0.7575291279166743,0.0241417676124169,0.7287742683280208,0.7924560505205667,"[0.7784342357347993, 0.7287742683280208, 0.7924560505205667, 0.7383432988510417, 0.7496377861489423]"
272,17,metwo22,17,"(2880, 2)","(720, 2)",0.7625830959164293,0.7464646464646465,"['davincis22', 'exist21']",17,"(2880, 2)",0.7574586133780212,0.0206290762648584,0.7336585898672882,0.7854764908867033,"[0.7767042404723564, 0.7336585898672882, 0.7854764908867033, 0.7376432559506318, 0.7538104897131266]"
273,18,metwo22,18,"(2880, 2)","(720, 2)",0.7720797720797721,0.7368686868686869,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",18,"(2880, 2)",0.7546116066935192,0.0215938959128578,0.7313189972193194,0.7854764908867033,"[0.7749790717142592, 0.7313189972193194, 0.7854764908867033, 0.7366954213669543, 0.74458805228036]"
274,19,metwo22,19,"(2880, 2)","(720, 2)",0.7662645316955473,0.740909090909091,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",19,"(2880, 2)",0.7544617313646909,0.0212559844852089,0.7287742683280208,0.7845671433158918,"[0.7732586639730239, 0.7287742683280208, 0.7845671433158918, 0.7369334478159995, 0.7487751333905179]"
275,20,metwo22,20,"(2880, 2)","(720, 2)",0.7680976513971327,0.7396464646464647,"['davincis22', 'haha21', 'misogyny_centrogeo']",20,"(2880, 2)",0.7570298963529903,0.0235158294789318,0.7287742683280208,0.7924560505205667,"[0.7758587143605478, 0.7287742683280208, 0.7924560505205667, 0.7409422694094226, 0.7471181791463932]"
276,21,metwo22,21,"(2880, 2)","(720, 2)",0.7680976513971327,0.7368686868686869,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'haha18']",21,"(2880, 2)",0.7553127590020041,0.022452033638979,0.7287742683280208,0.7854764908867033,"[0.7784342357347993, 0.7287742683280208, 0.7854764908867033, 0.7392907477801369, 0.74458805228036]"
277,22,metwo22,22,"(2880, 2)","(720, 2)",0.7604706541532427,0.7452020202020202,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(2880, 2)",0.7564045553839074,0.0190361862754206,0.735999735999736,0.7819635394585429,"[0.7749790717142592, 0.7369334478159995, 0.7819635394585429, 0.735999735999736, 0.752146981931]"
278,23,metwo22,23,"(2880, 2)","(720, 2)",0.7631059442860276,0.7464646464646465,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'haha18']",23,"(2880, 2)",0.7557547219613887,0.0199584449774655,0.7336585898672882,0.786324268669372,"[0.7689805255574207, 0.7336585898672882, 0.786324268669372, 0.735999735999736, 0.7538104897131266]"
279,24,metwo22,24,"(2880, 2)","(720, 2)",0.7612642979014008,0.7436868686868687,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'haha18']",24,"(2880, 2)",0.7576292288346168,0.0207205140949162,0.7352941176470589,0.7854764908867033,"[0.7784342357347993, 0.7352941176470589, 0.7854764908867033, 0.7376432559506318, 0.7512980439538909]"
280,25,metwo22,25,"(2880, 2)","(720, 2)",0.7694231191050669,0.7424242424242424,"['mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",25,"(2880, 2)",0.7576721989150506,0.0226361524419441,0.7278397278397277,0.7889193222388031,"[0.7784342357347993, 0.7278397278397277, 0.7889193222388031, 0.7435299226129803, 0.7496377861489423]"
281,26,metwo22,26,"(2880, 2)","(720, 2)",0.7604706541532427,0.7452020202020202,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(2880, 2)",0.7552064580331814,0.0194481555225045,0.7327243829810555,0.7793480116060761,"[0.7758131776480399, 0.7327243829810555, 0.7793480116060761, 0.735999735999736, 0.752146981931]"
282,27,metwo22,27,"(2880, 2)","(720, 2)",0.7649425174025359,0.7396464646464647,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(2880, 2)",0.7568529673263018,0.023160534443537,0.7271534002769833,0.7845671433158918,"[0.7835512975537159, 0.7271534002769833, 0.7845671433158918, 0.7418748163385248, 0.7471181791463932]"
283,28,metwo22,28,"(2880, 2)","(720, 2)",0.767588422460304,0.7297979797979799,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(2880, 2)",0.754396328525188,0.0230298039752178,0.7327243829810555,0.786324268669372,"[0.7783566185176416, 0.7327243829810555, 0.786324268669372, 0.735999735999736, 0.7385766364581351]"
284,29,metwo22,29,"(2880, 2)","(720, 2)",0.7720797720797721,0.7340909090909091,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",29,"(2880, 2)",0.7549685697090764,0.0233847073313068,0.7296946068875894,0.7835512975537159,"[0.7835512975537159, 0.7296946068875894, 0.7828542270388832, 0.7366954213669543, 0.7420472956982396]"
285,30,metwo22,30,"(2880, 2)","(720, 2)",0.7689142133586578,0.7424242424242424,"['mexa3t18_aggress', 'haha18']",30,"(2880, 2)",0.7573616579547692,0.0216026653365533,0.7271534002769833,0.7854764908867033,"[0.7784342357347993, 0.7271534002769833, 0.7854764908867033, 0.7461063767264179, 0.7496377861489423]"
286,31,metwo22,31,"(2880, 2)","(720, 2)",0.767588422460304,0.7338383838383838,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",31,"(2880, 2)",0.7546871586008559,0.0193661721203242,0.7352941176470589,0.7819635394585429,"[0.774094245796827, 0.7352941176470589, 0.7819635394585429, 0.7392907477801369, 0.7427931423217136]"
287,32,metwo22,32,"(2880, 2)","(720, 2)",0.7604706541532427,0.7464646464646465,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",32,"(2880, 2)",0.7565860301297674,0.0197269565934023,0.7352941176470589,0.7845671433158918,"[0.7732586639730239, 0.7352941176470589, 0.7845671433158918, 0.735999735999736, 0.7538104897131266]"
288,33,metwo22,33,"(2880, 2)","(720, 2)",0.7625830959164293,0.7381313131313132,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",33,"(2880, 2)",0.755556853318416,0.0190254438363893,0.7352941176470589,0.7854764908867033,"[0.7698297400351799, 0.7352941176470589, 0.7854764908867033, 0.7409422694094226, 0.7462416486137153]"
289,34,metwo22,34,"(2880, 2)","(720, 2)",0.767588422460304,0.7396464646464647,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",34,"(2880, 2)",0.7565037562922218,0.0204236887976717,0.7313189972193194,0.7828542270388832,"[0.7784342357347993, 0.7313189972193194, 0.7828542270388832, 0.7427931423217136, 0.7471181791463932]"
290,35,metwo22,35,"(2880, 2)","(720, 2)",0.7694231191050669,0.7368686868686869,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'haha18']",35,"(2880, 2)",0.7556730308487296,0.0233412622938554,0.7246015647638365,0.7854764908867033,"[0.780169123699768, 0.7246015647638365, 0.7854764908867033, 0.7435299226129803, 0.74458805228036]"
291,36,metwo22,36,"(2880, 2)","(720, 2)",0.7599473568765079,0.7436868686868687,"['exist21', 'mexa3t18_aggress']",36,"(2880, 2)",0.7552399903369524,0.021574238455366,0.73109243697479,0.7819635394585429,"[0.7784342357347993, 0.73109243697479, 0.7819635394585429, 0.7334116955627388, 0.7512980439538909]"
292,37,metwo22,37,"(2880, 2)","(720, 2)",0.7644263601808523,0.740909090909091,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",37,"(2880, 2)",0.7567543537854631,0.0209547143347758,0.73109243697479,0.7819635394585429,"[0.7809983896940418, 0.73109243697479, 0.7819635394585429, 0.7409422694094226, 0.7487751333905179]"
293,38,metwo22,38,"(2880, 2)","(720, 2)",0.7625830959164293,0.7381313131313132,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",38,"(2880, 2)",0.7559312110252504,0.0209950801243675,0.7320268089498858,0.7810984600884727,"[0.7809983896940418, 0.7320268089498858, 0.7810984600884727, 0.7392907477801369, 0.7462416486137153]"
294,39,metwo22,39,"(2880, 2)","(720, 2)",0.7720797720797721,0.7353535353535354,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",39,"(2880, 2)",0.7554715024328684,0.0227366848271153,0.7313189972193194,0.7854764908867033,"[0.780169123699768, 0.7313189972193194, 0.7854764908867033, 0.7366954213669543, 0.7436974789915967]"
295,40,metwo22,40,"(2880, 2)","(720, 2)",0.7625830959164293,0.7464646464646465,"['exist21', 'haha18']",40,"(2880, 2)",0.7566078044249768,0.0203196744502147,0.7320268089498858,0.7828542270388832,"[0.7767042404723564, 0.7320268089498858, 0.7828542270388832, 0.7376432559506318, 0.7538104897131266]"
296,41,metwo22,41,"(2880, 2)","(720, 2)",0.7612642979014008,0.7436868686868687,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",41,"(2880, 2)",0.7584576867947372,0.0208809168824768,0.7352941176470589,0.7835512975537159,"[0.7835512975537159, 0.7352941176470589, 0.7828542270388832, 0.7392907477801369, 0.7512980439538909]"
297,42,metwo22,42,"(2880, 2)","(720, 2)",0.7599473568765079,0.7436868686868687,"['exist21', 'mexa3t18_aggress', 'haha18']",42,"(2880, 2)",0.7564519420409093,0.0209761899919093,0.7336585898672882,0.786324268669372,"[0.7749790717142592, 0.7336585898672882, 0.786324268669372, 0.735999735999736, 0.7512980439538909]"
298,43,metwo22,43,"(2880, 2)","(720, 2)",0.7686006064832933,0.7436868686868687,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",43,"(2880, 2)",0.7586657445544692,0.0234681477755347,0.7303987199164028,0.7886238532110091,"[0.7886238532110091, 0.7303987199164028, 0.7837173579109064, 0.7392907477801369, 0.7512980439538909]"
299,44,metwo22,44,"(2880, 2)","(720, 2)",0.7644263601808523,0.740909090909091,"['exist21', 'haha21', 'mexa3t18_aggress']",44,"(2880, 2)",0.7564453147841775,0.0219168215580866,0.73109243697479,0.7837173579109064,"[0.7809983896940418, 0.73109243697479, 0.7837173579109064, 0.7376432559506318, 0.7487751333905179]"
300,45,metwo22,45,"(2880, 2)","(720, 2)",0.7599473568765079,0.7436868686868687,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(2880, 2)",0.7564519420409093,0.0209761899919093,0.7336585898672882,0.786324268669372,"[0.7749790717142592, 0.7336585898672882, 0.786324268669372, 0.735999735999736, 0.7512980439538909]"
301,46,metwo22,46,"(2880, 2)","(720, 2)",0.7631059442860276,0.744949494949495,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",46,"(2880, 2)",0.7554035439733934,0.0193356219947611,0.7336585898672882,0.7828542270388832,"[0.7715429524603836, 0.7336585898672882, 0.7828542270388832, 0.735999735999736, 0.752962214500676]"
302,47,metwo22,47,"(2880, 2)","(720, 2)",0.7644263601808523,0.7368686868686869,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'haha18']",47,"(2880, 2)",0.756001015663486,0.0234908516488154,0.7278397278397277,0.7889193222388031,"[0.7784342357347993, 0.7278397278397277, 0.7889193222388031, 0.7402237402237402, 0.74458805228036]"
303,48,metwo22,48,"(2880, 2)","(720, 2)",0.7702419282072048,0.747979797979798,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'haha18']",48,"(2880, 2)",0.7579982562295339,0.0203080678149205,0.7313189972193194,0.7837173579109064,"[0.7784342357347993, 0.7313189972193194, 0.7837173579109064, 0.7418748163385248, 0.7546458739441195]"
304,49,metwo22,49,"(2880, 2)","(720, 2)",0.767588422460304,0.7325757575757577,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",49,"(2880, 2)",0.7542223526311573,0.0207594072972632,0.7336585898672882,0.7828542270388832,"[0.7758131776480399, 0.7336585898672882, 0.7828542270388832, 0.7376432559506318, 0.7411425126509437]"
305,50,metwo22,50,"(2880, 2)","(720, 2)",0.7644263601808523,0.7396464646464647,[],50,"(2880, 2)",0.7568611437307157,0.0229277195501538,0.726218855108905,0.7880867042157365,"[0.7784342357347993, 0.726218855108905, 0.7880867042157365, 0.7444477444477444, 0.7471181791463932]"
306,0,mexa3t18_aggress,0,"(5389, 5)","(2311, 5)",0.7875741502586298,0.7958921621866233,"['detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",0,"(5389, 5)",0.7991019063699558,0.0097194912371062,0.7818979996946098,0.8120274242441663,"[0.8019595835884874, 0.7995636635444161, 0.8120274242441663, 0.7818979996946098, 0.8000608607780993]"
307,1,mexa3t18_aggress,1,"(5389, 5)","(2311, 5)",0.7937692931622184,0.811295139831659,"['davincis22', 'meoffendes21', 'haha18']",1,"(5389, 5)",0.8130050616782547,0.0062911835349653,0.8071266968325792,0.8244212204478476,"[0.8099767163462097, 0.8085338520742589, 0.8244212204478476, 0.8071266968325792, 0.8149668226903781]"
308,2,mexa3t18_aggress,2,"(5389, 5)","(2311, 5)",0.7910180046523856,0.8087949135668386,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",2,"(5389, 5)",0.8135963879778185,0.0068801936384009,0.8082925511615588,0.8269404978958111,"[0.8099767163462097, 0.8094346151531564, 0.8269404978958111, 0.8082925511615588, 0.813337559332356]"
309,3,mexa3t18_aggress,3,"(5389, 5)","(2311, 5)",0.7891115228290384,0.7985168341026337,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'metwo22']",3,"(5389, 5)",0.800890172590709,0.0076959184140796,0.7864749728712843,0.8095520945640746,"[0.804022504592774, 0.8020235241912103, 0.8095520945640746, 0.7864749728712843, 0.8023777667342025]"
310,4,mexa3t18_aggress,4,"(5389, 5)","(2311, 5)",0.7897179253867151,0.8126074757896642,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'metwo22']",4,"(5389, 5)",0.8131311492125993,0.0080685241890314,0.8032430978501028,0.826470030737461,"[0.8130959949141767, 0.8067344182217704, 0.826470030737461, 0.8032430978501028, 0.8161122043394861]"
311,5,mexa3t18_aggress,5,"(5389, 5)","(2311, 5)",0.7897179253867151,0.8093888587202462,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",5,"(5389, 5)",0.8130353532206641,0.0086692210508347,0.8032430978501028,0.8285236398411596,"[0.8130959949141767, 0.8067344182217704, 0.8285236398411596, 0.8032430978501028, 0.8135796152761108]"
312,6,mexa3t18_aggress,6,"(5389, 5)","(2311, 5)",0.7894002946096422,0.7991107792560412,"['davincis22', 'exist21', 'haha21', 'metwo22', 'haha18']",6,"(5389, 5)",0.8006023049850096,0.0075105482080697,0.785941019816194,0.807242855489992,"[0.804277944048834, 0.8029184280336241, 0.807242855489992, 0.785941019816194, 0.8026312775364034]"
313,7,mexa3t18_aggress,7,"(5389, 5)","(2311, 5)",0.7943182477361763,0.811295139831659,"['davincis22', 'meoffendes21', 'misogyny_centrogeo', 'haha18']",7,"(5389, 5)",0.8124092273598844,0.0069285010956425,0.8041475252407277,0.8244212204478476,"[0.8099767163462097, 0.8085338520742589, 0.8244212204478476, 0.8041475252407277, 0.8149668226903781]"
314,8,mexa3t18_aggress,8,"(5389, 5)","(2311, 5)",0.7904892208397098,0.7977984432980361,"['davincis22', 'exist21', 'haha21', 'misogyny_centrogeo', 'haha18']",8,"(5389, 5)",0.8006766510145674,0.0080265208359716,0.7853978486634872,0.807242855489992,"[0.807242855489992, 0.8020235241912103, 0.807242855489992, 0.7853978486634872, 0.8014761712381558]"
315,9,mexa3t18_aggress,9,"(5389, 5)","(2311, 5)",0.7893253869352785,0.813325866594262,"['davincis22', 'exist21', 'meoffendes21']",9,"(5389, 5)",0.8138076508245204,0.0087224387982751,0.8032430978501028,0.8285236398411596,"[0.8128414457236335, 0.8074073238249986, 0.8285236398411596, 0.8032430978501028, 0.8170227468827073]"
316,10,mexa3t18_aggress,10,"(5389, 5)","(2311, 5)",0.787446603322506,0.7986412797538238,"['detoxis21_aggressiveness', 'haha21']",10,"(5389, 5)",0.7994629560322981,0.0101512040923728,0.7807275467143129,0.8108697590452697,"[0.804022504592774, 0.7986702525026147, 0.8108697590452697, 0.7807275467143129, 0.8030247173065194]"
